,fighter1,win_fighter1,lose_fighter1,draw_fighter1,nc_fighter1,reach_fighter1,SLpM_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,Sub_Avg_fighter1,win%_fighter1
4241,Priscila Cachoeira,8,1,0,0,"65""",0.21,10.09,15.0,0.0,0.0,0.0,88.888885
2211,Quinn Mulhern,18,4,0,0,"76""",1.48,2.09,51.0,1.36,20.0,0.0,81.818184
4424,Rachael Ostovich,4,4,0,0,"62""",2.68,3.62,63.0,0.94,100.0,1.9,50.0
1099,Rafael Dos Anjos,28,10,0,0,"70""",3.71,3.18,64.0,2.11,40.0,0.7,73.68421
3304,Rafael Feijao,12,7,0,1,"73""",2.71,3.62,49.0,0.6,40.0,0.1,60.0
1665,Rafael Natal,21,9,1,0,"76""",3.1,2.48,57.0,2.55,34.0,0.5,67.741936
1271,Rafaello Oliveira,15,7,0,0,"71""",2.19,3.38,59.0,2.49,36.0,1.6,68.181816
165,Ramazan Emeev,18,3,0,0,"76""",2.51,1.4,70.0,2.0,33.0,0.3,85.71429
840,Rameau Thierry Sokoudjou,12,10,0,0,"78""",2.26,2.61,56.0,1.93,47.0,0.9,54.54545600000001
689,Rampage Jackson,36,11,0,0,"73""",3.25,2.51,55.0,1.52,56.0,0.1,76.59574
1611,Ramsey Nijem,10,6,0,0,"75""",3.05,1.62,62.0,5.32,62.0,1.1,62.5
2975,Randa Markos,8,7,1,0,"63""",2.92,3.26,61.0,1.61,26.0,0.2,50.0
3589,Randy Brown,10,3,0,0,"78""",2.89,2.37,55.0,0.99,41.0,0.6,76.92308
221,Randy Couture,19,11,0,0,"75""",2.85,1.53,59.0,2.78,46.0,0.5,63.33333199999999
103,Rani Yahya,26,9,0,1,"67""",1.48,1.46,50.0,3.13,34.0,2.3,72.22222
4450,Raoni Barcelos,12,1,0,0,"67""",7.14,8.88,54.0,3.92,75.0,0.0,92.30769000000001
197,Raphael Assuncao,27,5,0,0,"66""",3.38,2.23,70.0,1.4,36.0,0.3,84.375
2476,Raquel Pennington,9,8,0,0,"67""",3.42,3.31,62.0,1.16,28.0,0.9,52.941177
4061,Rashad Coulter,8,4,0,0,"76""",3.74,7.02,52.0,0.0,0.0,0.0,66.666664
620,Rashad Evans,24,8,1,0,"75""",2.14,2.42,63.0,2.98,44.0,0.0,72.72726999999999
2555,Rashid Magomedov,20,2,0,0,"70""",4.4,3.05,54.0,0.67,57.0,0.2,90.90909
2649,Ray Borg,11,3,0,0,"63""",1.31,1.92,47.0,2.91,44.0,1.4,78.57143
1219,Razak Al-Hassan,11,5,0,0,,3.27,3.14,60.0,0.65,14.0,0.0,68.75
949,Reese Andy,7,3,0,0,,2.87,3.5,58.0,0.67,20.0,0.0,70.0
3299,Reginaldo Vieira,14,5,0,0,"65""",3.76,2.89,59.0,1.97,27.0,0.8,73.68421
89,Renan Barao,36,7,0,1,"70""",3.7,3.76,58.0,1.5,45.0,0.6,81.818184
90,Renato Moicano,13,1,1,0,"72""",5.71,3.45,68.0,1.27,54.0,0.4,86.666664
259,Renato Sobral,36,9,0,0,"75""",2.23,1.53,57.0,2.48,42.0,2.6,80.0
2074,Renee Forte,8,4,0,0,"71""",2.08,2.12,63.0,2.32,58.0,0.0,66.666664
1561,Reuben Duran,8,5,1,0,"69""",3.19,2.61,50.0,0.98,23.0,0.7,57.14285699999999
700,Rex Holman,4,2,0,0,,2.75,7.25,40.0,0.0,0.0,0.0,66.666664
2076,Reza Madadi,14,6,0,0,"72""",2.51,3.31,66.0,3.17,33.0,0.5,70.0
2706,Ricardo Abreu,5,3,0,0,"73""",3.79,3.98,68.0,2.13,42.0,0.7,62.5
321,Ricardo Almeida,13,5,0,0,"74""",2.02,1.2,61.0,3.74,38.0,1.2,72.22222
1258,Ricardo Funch,8,4,0,0,"76""",2.61,3.57,40.0,1.24,18.0,0.0,66.666664
1,Ricardo Lamas,19,7,0,0,"71""",2.87,2.61,59.0,1.66,32.0,1.0,73.07692
3960,Ricardo Ramos,12,1,0,0,"72""",3.36,3.31,58.0,1.43,50.0,0.7,92.30769000000001
1393,Ricardo Romero,11,3,0,0,"76""",2.17,4.77,46.0,1.63,10.0,3.3,78.57143
288,Ricco Rodriguez,47,13,0,1,,1.85,1.15,61.0,2.3,39.0,1.0,77.04918
1436,Rich Attonito,10,5,0,0,"72""",2.28,2.13,59.0,0.74,37.0,0.0,66.666664
354,Rich Clementi,40,20,1,0,"72""",1.43,2.29,60.0,1.72,42.0,1.1,65.57377
366,Rich Franklin,29,7,0,1,"75""",4.1,2.07,62.0,1.31,66.0,0.7,78.37838
2637,Richard Walsh,9,6,0,0,"73""",3.84,2.72,58.0,1.55,40.0,0.2,60.0
2707,Richardson Moreira,7,4,0,0,"72""",1.17,1.83,67.0,0.0,0.0,0.0,63.636364
4425,Richie Smullen,3,1,1,0,"68""",1.98,2.26,65.0,8.49,66.0,0.0,60.0
2489,Richie Vaculik,10,5,0,0,"69""",3.69,4.09,57.0,3.0,45.0,1.0,66.666664
126,Rick Glenn,21,5,1,0,"70""",4.19,4.0,54.0,0.8,16.0,0.4,77.77778
1143,Rick Story,19,9,0,0,"71""",3.8,2.17,62.0,2.53,48.0,0.9,67.85714
4323,Ricky Rainey,13,5,0,0,"77""",2.47,2.1,47.0,0.99,18.0,0.0,72.22222
4486,Ricky Simon,14,1,0,0,"69""",2.38,3.09,67.0,7.67,50.0,0.3,93.333336
1991,Riki Fukuda,19,7,0,1,"73""",4.24,3.71,64.0,2.17,43.0,0.0,70.37037
3565,Rin Nakai,16,2,1,0,"60""",1.57,3.9,60.0,3.0,18.0,0.5,84.210526
845,Roan Carneiro,21,11,0,0,"74""",1.46,1.82,62.0,3.05,42.0,1.4,65.625
1750,Rob Broughton,15,7,1,0,"74""",2.83,2.54,51.0,0.0,0.0,3.2,65.21739000000001
1209,Rob Emerson,11,10,0,1,"70""",2.5,2.83,64.0,2.02,52.0,0.4,50.0
52,Rob Font,15,4,0,0,"71""",4.38,3.69,63.0,1.13,29.0,0.9,78.947365
987,Rob Kimmons,24,8,0,0,"73""",1.86,4.79,38.0,2.08,46.0,2.4,75.0
588,Rob MacDonald,5,4,0,0,"78""",1.8,2.04,46.0,7.19,80.0,5.4,55.55555699999999
2608,Rob Whiteford,12,4,0,0,"69""",2.33,1.99,62.0,1.9,30.0,0.0,75.0
868,Rob Yundt,9,4,0,0,,1.37,2.55,31.0,2.94,100.0,0.0,69.23076999999999
86,Robbie Lawler,28,12,0,1,"74""",3.56,3.99,60.0,0.72,65.0,0.0,68.29269000000001
1700,Robert Peralta,18,6,0,1,"71""",3.76,2.97,53.0,0.59,66.0,0.0,72.0
2109,Robert Whittaker,21,4,0,0,"73""",4.82,3.65,61.0,0.37,57.0,0.0,84.0
4271,Roberto Sanchez,8,2,0,0,"66""",0.96,1.78,46.0,3.61,62.0,0.7,80.0
347,Roberto Traven,6,4,1,0,,0.92,2.77,57.0,0.0,0.0,0.0,54.54545600000001
1321,Rodney Wallace,11,4,1,0,"72""",1.13,3.44,45.0,6.0,54.0,1.0,68.75
1978,Rodrigo Damm,12,9,0,0,"71""",3.5,5.61,57.0,0.44,16.0,0.3,57.14285699999999
3056,Rodrigo de Lima,8,3,1,0,"75""",1.29,5.5,32.0,2.66,36.0,1.3,66.666664
2311,Roger Gracie,6,2,0,0,"79""",1.78,1.79,61.0,1.87,53.0,1.9,75.0
2035,Roger Hollett,13,5,0,0,"70""",1.83,6.47,34.0,1.0,28.0,0.0,72.22222
622,Roger Huerta,21,5,1,1,"70""",3.64,2.33,56.0,2.13,46.0,0.5,75.0
2719,Roger Narvaez,7,2,0,0,"79""",2.12,3.32,64.0,0.0,0.0,0.9,77.77778
3353,Roger Zapata,4,3,0,0,"74""",2.6,2.13,36.0,0.0,0.0,1.4,57.14285699999999
1358,Rogerio Nogueira,23,8,0,0,"75""",2.39,2.24,60.0,0.68,44.0,0.8,74.19355
2306,Roland Delorme,9,4,0,1,"71""",2.28,4.32,40.0,2.51,34.0,1.6,64.28571
1141,Rolando Delgado,11,5,1,0,"77""",1.56,1.83,62.0,1.17,22.0,3.5,64.70588000000001
4411,Rolando Dy,9,7,1,1,"69""",3.04,4.47,52.0,0.3,20.0,0.0,50.0
3171,Roldan Sangcha-an,4,2,0,0,"65""",2.71,2.15,51.0,1.94,60.0,0.0,66.666664
894,Roman Mitichyan,7,3,0,0,,0.26,2.7,43.0,1.93,100.0,1.9,70.0
3320,Roman Salazar,9,4,0,1,"67""",1.95,2.89,57.0,1.77,18.0,0.0,64.28571
364,Romie Aram,7,1,0,0,,1.8,2.83,50.0,2.5,62.0,0.0,87.5
3018,Ron Stallings,13,8,0,1,"75""",3.22,3.26,51.0,0.0,0.0,0.0,59.090908
2753,Ronda Rousey,12,2,0,0,"68""",4.17,4.14,44.0,6.26,68.0,4.8,85.71429
1850,Ronny Markes,14,3,0,0,"75""",2.17,2.43,45.0,3.13,40.0,0.5,82.35294
2071,Rony Jason,15,7,0,1,"70""",2.04,3.14,53.0,0.59,30.0,0.8,65.21739000000001
1278,Rory MacDonald,18,4,0,0,"76""",3.75,2.8,62.0,1.77,47.0,0.4,81.818184
955,Rory Markham,16,6,0,0,"71""",1.98,10.27,45.0,0.0,0.0,0.0,72.72726999999999
632,Rory Singer,11,9,0,0,"77""",2.55,2.42,63.0,0.39,25.0,0.8,55.0
184,Rose Namajunas,9,3,0,0,"65""",3.72,3.72,60.0,2.34,59.0,0.9,75.0
2301,Rosi Sexton,13,4,0,0,"63""",3.31,7.42,41.0,0.75,10.0,0.0,76.47059
1147,Ross Pearson,22,15,0,1,"69""",3.67,4.04,62.0,0.75,36.0,0.0,57.894737
576,Ross Pointon,6,13,0,0,,2.62,2.77,58.0,1.19,100.0,0.0,31.578946999999996
971,Rousimar Palhares,24,5,0,0,"71""",1.75,2.04,59.0,3.93,45.0,4.1,82.75862
4151,Roxanne Modafferi,22,16,0,0,"69""",3.77,5.47,55.0,1.13,15.0,0.2,57.894737
1241,Roy Nelson,23,14,0,0,"72""",2.18,4.79,46.0,1.14,27.0,0.1,62.162163
206,Royce Gracie,14,2,3,0,,0.88,1.13,37.0,0.0,0.0,0.8,73.68421
2666,Ruan Potts,8,4,0,0,"75""",0.85,5.92,22.0,0.75,16.0,2.3,66.666664
2696,Ruslan Magomedov,14,1,0,0,"78""",4.02,1.47,66.0,0.33,100.0,0.0,93.333336
3256,Russell Doane,15,8,0,0,"70""",1.75,1.68,53.0,2.11,45.0,0.8,65.21739000000001
2123,Rustam Khabilov,23,3,0,0,"73""",2.01,1.85,64.0,4.04,45.0,0.1,88.46154
12,Ryan Bader,23,5,0,0,"74""",2.82,1.39,71.0,3.37,44.0,0.4,82.14286
3090,Ryan Benoit,10,5,0,0,"68""",2.38,3.2,59.0,0.24,20.0,0.2,66.666664
2215,Ryan Couture,7,3,0,0,"75""",3.54,2.87,54.0,1.55,29.0,1.3,70.0
3437,Ryan Hall,6,1,0,0,"71""",2.3,0.47,73.0,0.5,20.0,0.5,85.71429
3893,Ryan Janes,10,3,0,0,"76""",7.69,5.53,59.0,0.35,100.0,0.0,76.92308
782,Ryan Jensen,15,8,0,0,"76""",2.84,2.99,59.0,1.55,50.0,1.9,65.21739000000001
2010,Ryan Jimmo,19,5,0,0,"73""",3.12,2.77,46.0,0.45,28.0,0.0,79.166664
77,Ryan LaFlare,14,3,0,0,"74""",2.89,1.86,63.0,2.13,44.0,0.2,82.35294
1618,Ryan McGillivray,11,5,1,0,,1.27,2.2,52.0,0.0,0.0,0.0,64.70588000000001
4536,Ryan Spann,15,5,0,0,"81""",3.25,2.55,44.0,0.0,0.0,1.9,75.0
1118,Ryo Chonan,20,12,0,0,"70""",2.57,2.25,60.0,0.61,41.0,0.3,62.5
4171,Sabah Homasi,11,8,0,0,"72""",4.98,6.91,47.0,2.8,50.0,0.0,57.894737
3363,Sage Northcutt,11,2,0,0,"71""",3.58,1.96,58.0,1.81,34.0,0.6,84.61539
2581,Sai Wang,8,5,1,0,"72""",3.17,2.27,53.0,0.0,0.0,0.0,57.14285699999999
1498,Sako Chivitchian,5,1,0,0,,2.4,4.8,46.0,0.0,0.0,0.0,83.333336
167,Salim Touahri,10,2,0,0,"72""",2.33,2.53,60.0,0.0,0.0,0.0,83.333336
99,Sam Alvey,33,11,0,1,"75""",3.2,3.25,55.0,0.1,25.0,0.1,73.333336
478,Sam Hoger,10,4,0,0,,1.07,2.25,57.0,1.12,38.0,1.3,71.42857
1946,Sam Sicilia,15,8,0,0,"67""",2.46,3.55,59.0,1.45,43.0,0.9,65.21739000000001
542,Sam Stout,21,12,1,0,"70""",4.17,4.08,57.0,0.63,38.0,0.1,61.764706000000004
509,Sammy Morgan,18,12,0,0,,1.05,3.74,40.0,1.43,20.0,0.5,60.0
252,Sanae Kikuta,30,7,3,1,,0.7,0.9,52.0,1.6,63.0,1.8,73.17073
0,Santiago Ponzinibbio,28,3,0,0,"73""",4.27,4.02,64.0,0.54,44.0,0.0,90.32258
4255,Saparbeg Safarov,8,2,0,0,"78""",3.81,6.1,45.0,2.54,28.0,0.0,80.0
124,Sara McMann,11,5,0,0,"66""",2.37,2.06,47.0,4.67,64.0,0.5,68.75
2632,Sarah Kaufman,17,4,0,1,"67""",6.65,4.0,62.0,0.38,57.0,0.0,77.27273000000001
125,Sarah Moras,5,5,0,0,"67""",1.85,3.18,44.0,0.95,22.0,0.9,50.0
2888,Scott Askham,14,4,0,0,"75""",3.03,3.52,52.0,0.44,18.0,0.7,77.77778
3321,Scott Holtzman,12,2,0,0,"69""",4.47,3.22,56.0,2.81,59.0,0.3,85.71429
1736,Scott Jorgensen,15,12,0,0,"66""",3.37,3.41,65.0,2.61,45.0,0.7,55.55555699999999
560,Scott Smith,17,9,0,1,"70""",1.86,5.94,50.0,0.13,6.0,0.4,62.962963
499,Sean Gannon,2,1,0,0,,0.0,6.38,28.0,0.0,0.0,0.0,66.666664
1449,Sean McCorkle,13,2,0,0,"81""",0.85,2.48,52.0,2.12,40.0,4.2,86.666664
2740,Sean O'Connell,17,9,0,0,"74""",5.46,6.77,45.0,0.0,0.0,0.5,65.38461
4152,Sean O'Malley,10,0,0,0,"72""",6.75,4.06,66.0,1.31,50.0,1.3,100.0
1509,Sean Pierson,14,6,0,0,"76""",3.84,3.73,64.0,0.39,18.0,0.4,70.0
678,Sean Salmon,18,17,0,0,,1.49,2.03,65.0,4.06,50.0,0.0,51.42857
302,Sean Sherk,36,4,1,0,"67""",2.17,2.71,55.0,4.09,46.0,0.4,87.80488000000001
3025,Sean Soriano,8,3,0,0,"70""",3.15,2.31,52.0,1.27,42.0,0.0,72.72726999999999
2159,Sean Spencer,12,6,0,0,"75""",4.24,4.02,60.0,0.14,33.0,0.0,66.666664
203,Sean Strickland,20,3,0,0,"76""",4.34,3.62,64.0,1.37,57.0,0.5,86.95652
320,Semmy Schilt,26,14,1,0,,1.2,1.31,53.0,0.0,0.0,1.1,63.414635
2978,Seohee Ham,16,8,0,0,"62""",4.2,5.15,61.0,0.0,0.0,0.2,66.666664
134,Sergio Moraes,14,4,1,0,"72""",2.61,3.26,62.0,1.14,34.0,0.6,73.68421
2715,Sergio Pettis,17,4,0,0,"69""",3.6,2.56,65.0,0.91,39.0,0.4,80.95238
1383,Seth Baczynski,18,11,0,0,"74""",3.08,3.14,51.0,0.89,16.0,0.8,62.068966
629,Seth Petruzelli,14,6,0,0,"76""",2.17,2.08,55.0,0.46,50.0,2.3,70.0
1695,Shamar Bailey,12,5,0,0,"75""",1.56,3.91,69.0,1.5,33.0,0.0,70.588234
3112,Shamil Abdurakhimov,19,4,0,0,"76""",2.44,2.24,60.0,1.5,26.0,0.2,82.608696
4159,Shana Dobson,3,2,0,0,"69""",4.46,4.06,63.0,0.66,25.0,0.0,60.0
3140,Shane Campbell,12,6,0,0,"71""",3.99,3.19,55.0,1.36,28.0,0.0,66.666664
994,Shane Carwin,12,2,0,0,"80""",4.38,3.53,53.0,1.42,33.0,0.0,85.71429
1257,Shane Nelson,15,5,0,0,"70""",1.38,2.84,61.0,1.31,18.0,1.6,75.0
1560,Shane Roller,11,7,0,0,"72""",2.04,2.65,60.0,2.46,33.0,1.9,61.11111
2119,Shane del Rosario,11,2,0,0,"79""",3.93,2.97,54.0,1.2,40.0,2.4,84.61539
1227,Shannon Gugerty,14,6,0,0,"71""",1.25,1.88,58.0,2.13,27.0,3.4,70.0
1878,Shawn Jordan,18,7,0,0,"75""",2.87,3.3,47.0,1.97,38.0,0.1,72.0
3096,Shayna Baszler,15,10,0,0,"67""",2.49,6.36,51.0,0.67,18.0,1.3,60.0
2257,Sheila Gaff,10,6,1,0,"62""",1.6,2.89,28.0,0.0,0.0,0.0,58.823530000000005
4488,Sheymon Moraes,11,2,0,0,"72""",2.76,3.06,67.0,0.0,0.0,0.0,84.61539
2818,Shinsho Anzai,10,3,0,0,"70""",3.23,3.75,45.0,1.83,16.0,0.0,76.92308
327,Shonie Carter,50,27,7,1,,1.62,2.32,47.0,0.75,66.0,0.0,58.823530000000005
2516,Shunichi Shimizu,28,9,10,1,"66""",0.14,4.68,30.0,0.0,0.0,0.0,58.33333199999999
4574,Sijara Eubanks,5,2,0,0,"67""",4.4,2.57,68.0,2.5,62.0,0.0,71.42857
108,Siyar Bahadurzada,24,6,1,0,"73""",3.49,2.22,52.0,1.24,83.0,0.5,77.41936
2732,Soa Palelei,22,5,0,0,"81""",2.47,2.68,48.0,2.2,47.0,0.0,81.48148
578,Solomon Hutcherson,11,7,0,1,,2.59,2.59,64.0,3.53,100.0,0.0,57.894737
4144,Song Kenan,14,4,0,0,"71""",4.6,4.0,56.0,0.0,0.0,0.0,77.77778
4146,Song Yadong,13,4,0,1,"67""",3.3,0.77,81.0,1.05,100.0,2.1,72.22222
569,Spencer Fisher,25,9,0,0,"70""",3.17,3.03,64.0,0.67,30.0,0.8,73.52941
1682,Stanislav Nedkov,12,2,0,1,"71""",3.33,5.39,43.0,2.77,41.0,0.0,80.0
1142,Stefan Struve,32,11,0,0,"84""",3.14,3.92,47.0,0.54,50.0,1.8,74.4186
452,Stephan Bonnar,17,8,0,0,"78""",2.76,3.01,52.0,1.32,40.0,1.0,68.0
1802,Stephen Bass,10,1,0,0,,4.87,5.87,55.0,0.0,0.0,0.0,90.90909
185,Stephen Thompson,14,3,1,0,"75""",3.45,2.51,60.0,0.41,45.0,0.0,77.77778
306,Steve Berger,21,22,2,1,,1.0,3.26,36.0,0.84,40.0,1.7,45.652172
3232,Steve Bosse,12,2,0,0,"72""",5.99,5.38,50.0,0.92,33.0,0.0,85.71429
1020,Steve Cantwell,7,6,0,0,"75""",3.63,5.76,55.0,0.65,30.0,0.7,53.846153
3220,Steve Kennedy,22,8,0,0,"71""",2.28,5.52,45.0,2.51,33.0,0.0,73.333336
1204,Steve Lopez,12,6,1,0,,1.39,2.69,62.0,0.0,0.0,0.0,63.15789399999999
3236,Steve Montgomery,8,4,0,0,"75""",4.85,4.12,47.0,0.0,0.0,0.0,66.666664
1196,Steve Steinbeiss,7,4,0,0,"75""",3.92,1.86,49.0,0.44,50.0,0.0,63.636364
4267,Steven Peterson,17,6,0,0,"70""",5.09,5.51,57.0,1.67,17.0,0.3,73.91304000000001
1874,Steven Siler,23,13,0,0,"70""",3.21,2.96,54.0,0.47,21.0,1.6,63.88889
24,Stevie Ray,22,8,0,0,"70""",3.51,2.55,55.0,0.73,55.0,0.7,73.333336
1729,Stipe Miocic,18,3,0,0,"80""",4.76,2.96,62.0,2.38,38.0,0.0,85.71429
3033,Sultan Aliev,14,3,0,0,"74""",1.26,2.35,52.0,1.62,50.0,0.0,82.35294
4364,Syuri Kondo,6,1,0,0,"66""",8.81,6.69,70.0,0.0,0.0,0.0,85.71429
1852,TJ Dillashaw,17,3,0,0,"67""",5.38,2.94,66.0,1.69,37.0,1.0,85.0
1261,TJ Grant,21,5,0,0,"72""",3.95,3.21,56.0,1.63,43.0,0.6,80.76923000000001
1586,TJ Waldburger,16,9,0,0,"75""",2.02,2.39,40.0,3.03,46.0,4.8,64.0
2520,Tae Hyun Bang,18,10,0,0,"71""",2.72,2.07,66.0,0.49,33.0,0.5,64.28571
1514,Takanori Gomi,35,14,0,1,"70""",3.81,3.52,60.0,1.23,65.0,0.8,70.0
2869,Takenori Sato,17,10,7,1,"71""",0.46,12.92,9.0,0.0,0.0,0.0,48.57143
1710,Takeya Mizugaki,21,11,2,0,"68""",3.37,3.27,57.0,1.46,57.0,0.1,61.764706000000004
109,Talita Bernardo,6,3,0,0,"68""",2.85,3.65,58.0,2.0,25.0,0.7,66.666664
828,Tamdan McCrory,14,5,0,0,"78""",2.07,1.6,46.0,2.28,50.0,2.5,73.68421
2513,Tarec Saffiedine,16,7,0,0,"70""",4.05,3.06,62.0,0.52,36.0,0.1,69.565216
3027,Tateki Matsuda,10,7,0,0,"65""",3.2,3.43,69.0,0.0,0.0,0.0,58.823530000000005
2514,Tatsuya Kawajiri,35,10,2,0,"69""",2.04,2.01,50.0,3.63,48.0,1.1,74.46809
3125,Taylor Lapilus,11,2,0,0,"73""",3.77,2.0,61.0,0.58,40.0,0.6,84.61539
4565,Te Edwards,6,2,0,0,"72""",1.4,4.04,32.0,2.63,100.0,0.0,75.0
3211,Tecia Torres,10,3,0,0,"60""",4.44,3.11,65.0,0.83,17.0,0.1,76.92308
3543,Teemu Packalen,8,2,0,0,"72""",2.64,3.08,47.0,2.83,27.0,1.9,80.0
4301,Terrion Ware,17,9,0,0,"71""",4.02,6.07,50.0,0.5,22.0,0.0,65.38461
914,Terry Etim,15,5,0,0,"73""",2.16,2.53,67.0,0.43,30.0,1.4,75.0
561,Terry Martin,22,9,0,0,"71""",2.68,3.26,53.0,3.01,40.0,0.0,70.96774
144,Teruto Ishihara,11,6,2,0,"69""",3.21,3.5,53.0,0.52,16.0,0.0,57.894737
15,Thales Leites,28,9,0,0,"78""",2.13,2.99,52.0,2.1,27.0,1.1,75.675674
495,Thiago Alves,27,13,0,0,"70""",3.61,3.13,64.0,0.74,68.0,0.3,67.5
4582,Thiago Moises,11,3,0,0,"70""",2.27,2.95,38.0,0.0,0.0,3.1,78.57143
55,Thiago Santos,19,6,0,0,"76""",4.89,2.04,62.0,0.87,37.0,0.1,76.0
737,Thiago Silva,16,3,0,2,"74""",3.92,2.55,67.0,1.03,47.0,0.7,76.190475
744,Thiago Tavares,24,7,1,0,"68""",2.0,2.31,62.0,3.83,42.0,1.5,75.0
3656,Thibault Gouti,12,5,0,0,"72""",3.68,5.64,50.0,1.23,80.0,0.3,70.588234
74,Thomas Almeida,22,3,0,0,"70""",5.66,4.65,64.0,0.0,0.0,0.0,88.0
3891,Tiago Trator,20,6,2,1,"70""",3.69,4.23,59.0,0.63,11.0,0.3,68.965515
1551,Tiequan Zhang,18,4,0,0,"70""",1.23,2.14,51.0,1.95,58.0,3.4,81.818184
278,Tiki Ghosn,10,7,1,0,,2.78,2.94,58.0,0.41,50.0,0.0,55.55555699999999
871,Tim Boetsch,21,12,0,0,"74""",2.94,2.86,56.0,1.56,35.0,0.8,63.636364
954,Tim Credeur,12,4,0,0,"75""",3.59,3.13,57.0,0.41,100.0,3.3,75.0
2374,Tim Elliott,16,8,1,0,"66""",3.41,2.3,62.0,4.26,65.0,1.4,64.0
2936,Tim Gorman,9,4,0,0,"68""",2.73,5.57,46.0,1.0,9.0,0.0,69.23076999999999
1184,Tim Hague,13,5,0,0,"76""",2.79,4.14,46.0,1.72,33.0,0.9,72.22222
81,Tim Johnson,12,4,0,0,"77""",3.43,3.08,44.0,1.09,24.0,0.0,75.0
2626,Tim Kennedy,18,6,0,0,"74""",2.78,1.84,62.0,2.58,35.0,0.7,75.0
1107,Tim McKenzie,13,8,0,0,"74""",1.37,2.96,44.0,0.0,0.0,2.1,61.904762
1856,Tim Means,27,10,1,1,"75""",4.71,3.22,63.0,0.66,44.0,0.2,69.23076999999999
333,Tim Sylvia,30,7,0,1,"80""",4.23,2.61,61.0,0.11,100.0,0.1,78.947365
4274,Tim Williams,15,5,0,0,"76""",3.07,3.55,48.0,1.81,40.0,0.0,75.0
2781,Tina Lahdemaki,5,1,0,0,"62""",1.93,4.67,57.0,0.0,0.0,0.0,83.333336
250,Tito Ortiz,17,11,1,0,"74""",2.59,2.88,60.0,2.47,35.0,0.6,58.62069
1564,Todd Brown,15,4,0,1,,2.15,3.85,48.0,0.0,0.0,0.0,75.0
3260,Todd Duffee,9,3,0,0,"79""",5.58,2.61,60.0,0.0,0.0,0.0,75.0
1550,Tom Blackledge,10,7,0,0,,2.91,2.55,46.0,0.0,0.0,0.0,58.823530000000005
3534,Tom Breese,11,1,0,0,"73""",3.85,2.57,65.0,0.0,0.0,0.3,91.666664
2084,Tom DeBlass,7,2,0,0,"75""",1.5,4.43,37.0,1.0,50.0,0.5,77.77778
1053,Tom Egan,5,3,0,0,,0.0,3.91,50.0,0.0,0.0,0.0,62.5
44,Tom Gallicchio,19,11,0,0,"73""",3.53,7.07,43.0,1.0,11.0,0.0,63.33333199999999
1163,Tom Lawlor,10,6,0,1,"74""",2.5,2.41,60.0,2.46,32.0,1.4,58.823530000000005
2478,Tom Niinimaki,21,8,1,0,"69""",1.91,2.31,58.0,2.97,46.0,0.5,70.0
2811,Tom Watson,17,9,0,0,"73""",4.01,4.41,50.0,0.15,7.0,0.0,65.38461
1203,Tomasz Drwal,19,4,1,0,"76""",3.29,2.26,57.0,3.55,60.0,0.4,79.166664
1834,Tommy Hayden,8,2,0,0,"72""",1.48,2.05,55.0,3.42,33.0,0.0,80.0
631,Tony DeSouza,10,4,0,0,"70""",1.12,1.57,41.0,2.25,42.0,1.5,71.42857
150,Tony Ferguson,25,3,0,0,"76""",5.51,3.55,63.0,0.6,42.0,1.5,89.28571
307,Tony Fryklund,14,9,1,0,,3.49,6.5,43.0,0.0,0.0,0.5,58.33333199999999
3326,Tony Sims,12,4,0,0,"70""",1.81,0.76,65.0,0.71,50.0,0.7,75.0
2789,Tor Troeng,16,7,1,0,"77""",1.16,3.26,32.0,0.62,7.0,0.3,66.666664
214,Tra Telligman,7,5,1,0,,1.83,3.02,56.0,0.87,100.0,0.0,53.846153
1705,Travis Browne,18,7,1,0,"79""",2.93,4.31,42.0,1.21,68.0,0.2,69.23076999999999
441,Travis Lutter,10,6,0,0,"75""",0.41,2.42,42.0,1.95,24.0,0.7,62.5
383,Travis Wiuff,64,14,0,1,,0.48,4.03,41.0,4.84,57.0,1.2,81.01266
58,Trevin Giles,11,0,0,0,"74""",5.45,1.13,76.0,3.69,100.0,0.0,100.0
425,Trevor Prangley,23,8,1,0,"75""",2.59,2.02,48.0,3.38,55.0,1.0,71.875
2328,Trevor Smith,15,8,0,0,"75""",3.31,2.95,49.0,2.06,32.0,0.9,65.21739000000001
834,Troy Mandaloniz,3,2,0,0,,3.52,4.71,63.0,3.1,66.0,0.0,60.0
224,Tsuyoshi Kohsaka,26,18,2,0,,1.88,4.41,54.0,1.32,20.0,0.4,56.52174
2463,Tyron Woodley,19,3,1,0,"74""",2.62,2.26,61.0,1.34,42.0,0.5,82.608696
754,Tyson Griffin,15,6,0,0,"68""",3.71,2.3,65.0,1.87,46.0,0.9,71.42857
3993,Tyson Pedro,7,2,0,0,"79""",2.63,2.46,48.0,1.0,28.0,1.5,77.77778
7,Ulka Sasaki,21,6,2,0,"71""",2.16,2.5,50.0,3.03,43.0,1.2,72.413795
2182,Ulysses Gomez,9,4,0,0,"66""",2.72,3.57,68.0,0.0,0.0,0.0,69.23076999999999
2348,Uriah Hall,14,9,0,0,"79""",3.44,3.61,52.0,0.93,38.0,0.3,60.869564000000004
1765,Urijah Faber,34,10,0,0,"67""",2.66,2.51,65.0,1.59,31.0,0.9,77.27273000000001
