,fighter2,win_fighter2,lose_fighter2,draw_fighter2,nc_fighter2,reach_fighter2,SLpM_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,Sub_Avg_fighter2,win%_fighter2
446,Paul Buentello,29,14,0,0,"77""",3.29,3.83,52.0,0.19,33.0,0.4,67.441864
3911,Paul Craig,10,2,0,0,"76""",2.51,3.64,44.0,1.45,23.0,1.9,83.333336
1199,Paul Daley,31,11,2,0,"76""",3.14,2.37,60.0,0.91,40.0,0.0,70.454544
3010,Paul Felder,15,4,0,0,"70""",3.52,2.96,51.0,0.36,33.0,0.4,78.947365
836,Paul Georgieff,6,2,0,0,,2.55,2.34,35.0,0.0,0.0,0.0,75.0
992,Paul Kelly,12,4,0,0,"70""",3.22,2.61,59.0,1.34,60.0,1.5,75.0
3037,Paul Redmond,10,6,0,0,"70""",0.72,2.99,41.0,0.0,0.0,0.0,62.5
1717,Paul Sass,13,2,0,0,"73""",0.53,1.9,51.0,0.53,16.0,7.4,86.666664
787,Paul Taylor,11,6,1,1,"72""",4.44,4.47,55.0,0.27,25.0,0.5,57.894737
186,Paulo Costa,12,0,0,0,"72""",8.83,5.79,50.0,0.0,0.0,0.0,100.0
1154,Paulo Thiago,15,8,0,0,"73""",1.71,1.99,63.0,1.42,31.0,1.2,65.21739000000001
2694,Pawel Pawlak,11,2,0,0,"73""",1.67,2.22,53.0,1.0,37.0,0.0,84.61539
155,Pearl Gonzalez,6,3,0,0,"68""",2.23,4.07,57.0,1.04,11.0,0.5,66.666664
22,Pedro Munhoz,16,3,0,1,"64""",4.79,5.34,58.0,1.15,21.0,1.3,80.0
232,Pedro Rizzo,19,10,0,0,,1.93,3.02,50.0,0.26,28.0,0.0,65.51724
443,Pete Sell,9,5,0,0,"75""",2.6,3.65,51.0,0.91,21.0,0.9,64.28571
305,Pete Spratt,23,21,0,0,,1.63,1.33,55.0,0.3,100.0,0.3,52.272728
227,Pete Williams,12,6,0,0,,0.61,2.77,40.0,1.84,40.0,0.9,66.666664
3220,Peter Sobotta,17,6,1,0,"75""",2.17,2.89,59.0,1.76,35.0,0.6,70.833336
4409,Petr Yan,10,1,0,0,"67""",6.77,3.74,72.0,0.0,0.0,0.0,90.90909
277,Phil Baroni,14,15,0,0,"72""",2.77,3.93,40.0,1.46,47.0,0.5,48.275864
1483,Phil Davis,13,3,0,1,"79""",2.85,1.33,72.0,2.99,38.0,0.6,76.47059
2064,Phil Harris,22,12,0,2,"64""",2.34,3.16,68.0,1.76,21.0,0.0,61.11111
1750,Philip De Fries,9,3,0,1,"82""",2.3,3.0,37.0,3.29,42.0,0.6,69.23076999999999
313,Phillip Miller,16,0,0,0,,1.61,1.93,50.0,3.62,25.0,0.6,100.0
1028,Phillipe Nover,12,8,1,0,"72""",1.79,2.48,56.0,0.99,28.0,0.7,57.14285699999999
2383,Piotr Hallmann,15,5,0,0,"71""",3.98,3.17,58.0,2.55,44.0,0.4,75.0
4364,Poliana Botelho,7,2,0,0,,4.03,2.51,50.0,0.74,100.0,0.0,77.77778
3846,Polo Reyes,8,5,0,0,"71""",6.69,4.59,65.0,0.0,0.0,0.0,61.53846
4248,Polyana Viana,10,2,0,0,"67""",3.08,2.44,51.0,1.59,28.0,2.4,83.333336
2518,Quinn Mulhern,18,4,0,0,"76""",1.48,2.09,51.0,1.36,20.0,0.0,81.818184
4158,Rachael Ostovich,4,4,0,0,"62""",2.68,3.62,63.0,0.94,100.0,1.9,50.0
120,Rafael Dos Anjos,28,10,0,0,"70""",3.71,3.18,64.0,2.11,40.0,0.7,73.68421
2288,Rafael Feijao,12,7,0,1,"73""",2.71,3.62,49.0,0.6,40.0,0.1,60.0
76,Rafael Natal,21,9,1,0,"76""",3.1,2.48,57.0,2.55,34.0,0.5,67.741936
1205,Rafaello Oliveira,15,7,0,0,"71""",2.19,3.38,59.0,2.49,36.0,1.6,68.181816
4354,Ramazan Emeev,18,3,0,0,"76""",2.51,1.4,70.0,2.0,33.0,0.3,85.71429
913,Rameau Thierry Sokoudjou,12,10,0,0,"78""",2.26,2.61,56.0,1.93,47.0,0.9,54.54545600000001
1041,Rampage Jackson,36,11,0,0,"73""",3.25,2.51,55.0,1.52,56.0,0.1,76.59574
1741,Ramsey Nijem,10,6,0,0,"75""",3.05,1.62,62.0,5.32,62.0,1.1,62.5
96,Randa Markos,8,7,1,0,"63""",2.92,3.26,61.0,1.61,26.0,0.2,50.0
190,Randy Brown,10,3,0,0,"78""",2.89,2.37,55.0,0.99,41.0,0.6,76.92308
222,Randy Couture,19,11,0,0,"75""",2.85,1.53,59.0,2.78,46.0,0.5,63.33333199999999
1528,Rani Yahya,26,9,0,1,"67""",1.48,1.46,50.0,3.13,34.0,2.3,72.22222
1576,Raphael Assuncao,27,5,0,0,"66""",3.38,2.23,70.0,1.4,36.0,0.3,84.375
2602,Raquel Pennington,9,8,0,0,"67""",3.42,3.31,62.0,1.16,28.0,0.9,52.941177
4400,Rashad Coulter,8,4,0,0,"76""",3.74,7.02,52.0,0.0,0.0,0.0,66.666664
99,Rashad Evans,24,8,1,0,"75""",2.14,2.42,63.0,2.98,44.0,0.0,72.72726999999999
2997,Rashid Magomedov,20,2,0,0,"70""",4.4,3.05,54.0,0.67,57.0,0.2,90.90909
151,Ray Borg,11,3,0,0,"63""",1.31,1.92,47.0,2.91,44.0,1.4,78.57143
1020,Razak Al-Hassan,11,5,0,0,,3.27,3.14,60.0,0.65,14.0,0.0,68.75
1045,Reese Andy,7,3,0,0,,2.87,3.5,58.0,0.67,20.0,0.0,70.0
3676,Reginaldo Vieira,14,5,0,0,"65""",3.76,2.89,59.0,1.97,27.0,0.8,73.68421
3284,Renan Barao,36,7,0,1,"70""",3.7,3.76,58.0,1.5,45.0,0.6,81.818184
3628,Renato Moicano,13,1,1,0,"72""",5.71,3.45,68.0,1.27,54.0,0.4,86.666664
314,Renato Sobral,36,9,0,0,"75""",2.23,1.53,57.0,2.48,42.0,2.6,80.0
403,Renato Verissimo,7,5,0,1,,0.92,1.87,47.0,1.46,30.0,2.5,53.846153
2400,Renee Forte,8,4,0,0,"71""",2.08,2.12,63.0,2.32,58.0,0.0,66.666664
1336,Renzo Gracie,14,6,1,1,,1.71,1.67,55.0,1.13,20.0,0.8,63.636364
2213,Reuben Duran,8,5,1,0,"69""",3.19,2.61,50.0,0.98,23.0,0.7,57.14285699999999
1888,Reza Madadi,14,6,0,0,"72""",2.51,3.31,66.0,3.17,33.0,0.5,70.0
285,Ricardo Almeida,13,5,0,0,"74""",2.02,1.2,61.0,3.74,38.0,1.2,72.22222
1375,Ricardo Funch,8,4,0,0,"76""",2.61,3.57,40.0,1.24,18.0,0.0,66.666664
1757,Ricardo Lamas,19,7,0,0,"71""",2.87,2.61,59.0,1.66,32.0,1.0,73.07692
192,Ricardo Ramos,12,1,0,0,"72""",3.36,3.31,58.0,1.43,50.0,0.7,92.30769000000001
330,Ricco Rodriguez,47,13,0,1,,1.85,1.15,61.0,2.3,39.0,1.0,77.04918
1381,Rich Attonito,10,5,0,0,"72""",2.28,2.13,59.0,0.74,37.0,0.0,66.666664
914,Rich Clementi,40,20,1,0,"72""",1.43,2.29,60.0,1.72,42.0,1.1,65.57377
435,Rich Franklin,29,7,0,1,"75""",4.1,2.07,62.0,1.31,66.0,0.7,78.37838
368,Richard Crunkilton,19,3,0,0,,1.97,1.66,58.0,4.68,61.0,1.5,86.36364
2865,Richard Walsh,9,6,0,0,"73""",3.84,2.72,58.0,1.55,40.0,0.2,60.0
834,Richie Hightower,8,4,0,1,,4.62,6.92,21.0,3.46,100.0,0.0,61.53846
571,Rick Davis,3,1,1,0,,3.09,6.19,64.0,0.0,0.0,0.0,60.0
1494,Rick Story,19,9,0,0,"71""",3.8,2.17,62.0,2.53,48.0,0.9,67.85714
4339,Ricky Simon,14,1,0,0,"69""",2.38,3.09,67.0,7.67,50.0,0.3,93.333336
1549,Riki Fukuda,19,7,0,1,"73""",4.24,3.71,64.0,2.17,43.0,0.0,70.37037
2864,Rin Nakai,16,2,1,0,"60""",1.57,3.9,60.0,3.0,18.0,0.5,84.210526
711,Roan Carneiro,21,11,0,0,"74""",1.46,1.82,62.0,3.05,42.0,1.4,65.625
1455,Rob Broughton,15,7,1,0,"74""",2.83,2.54,51.0,0.0,0.0,3.2,65.21739000000001
873,Rob Emerson,11,10,0,1,"70""",2.5,2.83,64.0,2.02,52.0,0.4,50.0
4221,Rob Font,15,4,0,0,"71""",4.38,3.69,63.0,1.13,29.0,0.9,78.947365
938,Rob Kimmons,24,8,0,0,"73""",1.86,4.79,38.0,2.08,46.0,2.4,75.0
543,Rob MacDonald,5,4,0,0,"78""",1.8,2.04,46.0,7.19,80.0,5.4,55.55555699999999
2435,Rob Whiteford,12,4,0,0,"69""",2.33,1.99,62.0,1.9,30.0,0.0,75.0
108,Rob Wilkinson,11,2,0,0,"80""",2.74,5.66,39.0,4.47,25.0,0.0,84.61539
306,Robbie Lawler,28,12,0,1,"74""",3.56,3.99,60.0,0.72,65.0,0.0,68.29269000000001
2512,Robert Peralta,18,6,0,1,"71""",3.76,2.97,53.0,0.59,66.0,0.0,72.0
48,Robert Whittaker,21,4,0,0,"73""",4.82,3.65,61.0,0.37,57.0,0.0,84.0
105,Roberto Sanchez,8,2,0,0,"66""",0.96,1.78,46.0,3.61,62.0,0.7,80.0
3125,Rocky Lee,3,2,0,0,"68""",2.47,5.33,44.0,1.0,10.0,0.0,60.0
1248,Rodney Wallace,11,4,1,0,"72""",1.13,3.44,45.0,6.0,54.0,1.0,68.75
2933,Rodolfo Rubio,12,8,1,0,"66""",1.13,1.0,62.0,2.0,33.0,0.0,57.14285699999999
2295,Rodrigo Damm,12,9,0,0,"71""",3.5,5.61,57.0,0.44,16.0,0.3,57.14285699999999
307,Rodrigo Ruas,4,5,1,1,,1.28,7.0,41.0,0.0,0.0,0.0,36.363636
2738,Rodrigo de Lima,8,3,1,0,"75""",1.29,5.5,32.0,2.66,36.0,1.3,66.666664
2249,Roger Bowling,11,5,0,1,"68""",3.9,3.86,51.0,3.09,43.0,0.9,64.70588000000001
762,Roger Huerta,21,5,1,1,"70""",3.64,2.33,56.0,2.13,46.0,0.5,75.0
12,Rogerio Nogueira,23,8,0,0,"75""",2.39,2.24,60.0,0.68,44.0,0.8,74.19355
1806,Roland Delorme,9,4,0,1,"71""",2.28,4.32,40.0,2.51,34.0,1.6,64.28571
1037,Rolando Delgado,11,5,1,0,"77""",1.56,1.83,62.0,1.17,22.0,3.5,64.70588000000001
144,Rolando Dy,9,7,1,1,"69""",3.04,4.47,52.0,0.3,20.0,0.0,50.0
2736,Roldan Sangcha-an,4,2,0,0,"65""",2.71,2.15,51.0,1.94,60.0,0.0,66.666664
1292,Rolles Gracie,5,1,0,0,,2.3,3.38,55.0,2.3,10.0,0.0,83.333336
2900,Roman Salazar,9,4,0,1,"67""",1.95,2.89,57.0,1.77,18.0,0.0,64.28571
3343,Ron Stallings,13,8,0,1,"75""",3.22,3.26,51.0,0.0,0.0,0.0,59.090908
431,Ronald Jhun,24,24,2,0,,1.45,3.01,50.0,1.81,100.0,0.0,48.0
2183,Ronda Rousey,12,2,0,0,"68""",4.17,4.14,44.0,6.26,68.0,4.8,85.71429
1673,Ronny Markes,14,3,0,0,"75""",2.17,2.43,45.0,3.13,40.0,0.5,82.35294
1975,Rony Jason,15,7,0,1,"70""",2.04,3.14,53.0,0.59,30.0,0.8,65.21739000000001
1288,Ronys Torres,22,4,0,0,,0.87,1.93,57.0,4.0,47.0,0.5,84.61539
1370,Rory MacDonald,18,4,0,0,"76""",3.75,2.8,62.0,1.77,47.0,0.4,81.818184
1318,Rory Markham,16,6,0,0,"71""",1.98,10.27,45.0,0.0,0.0,0.0,72.72726999999999
576,Rory Singer,11,9,0,0,"77""",2.55,2.42,63.0,0.39,25.0,0.8,55.0
3362,Rose Namajunas,9,3,0,0,"65""",3.72,3.72,60.0,2.34,59.0,0.9,75.0
2433,Rosi Sexton,13,4,0,0,"63""",3.31,7.42,41.0,0.75,10.0,0.0,76.47059
24,Ross Pearson,22,15,0,1,"69""",3.67,4.04,62.0,0.75,36.0,0.0,57.894737
685,Ross Pointon,6,13,0,0,,2.62,2.77,58.0,1.19,100.0,0.0,31.578946999999996
912,Rousimar Palhares,24,5,0,0,"71""",1.75,2.04,59.0,3.93,45.0,4.1,82.75862
2476,Roxanne Modafferi,22,16,0,0,"69""",3.77,5.47,55.0,1.13,15.0,0.2,57.894737
1602,Roy Nelson,23,14,0,0,"72""",2.18,4.79,46.0,1.14,27.0,0.1,62.162163
207,Royce Gracie,14,2,3,0,,0.88,1.13,37.0,0.0,0.0,0.8,73.68421
1139,Royston Wee,4,1,0,0,"67""",1.1,2.45,49.0,3.38,81.0,0.0,80.0
2839,Ruan Potts,8,4,0,0,"75""",0.85,5.92,22.0,0.75,16.0,2.3,66.666664
2522,Russell Doane,15,8,0,0,"70""",1.75,1.68,53.0,2.11,45.0,0.8,65.21739000000001
114,Rustam Khabilov,23,3,0,0,"73""",2.01,1.85,64.0,4.04,45.0,0.1,88.46154
1029,Ryan Bader,23,5,0,0,"74""",2.82,1.39,71.0,3.37,44.0,0.4,82.14286
2481,Ryan Benoit,10,5,0,0,"68""",2.38,3.2,59.0,0.24,20.0,0.2,66.666664
62,Ryan Janes,10,3,0,0,"76""",7.69,5.53,59.0,0.35,100.0,0.0,76.92308
983,Ryan Jensen,15,8,0,0,"76""",2.84,2.99,59.0,1.55,50.0,1.9,65.21739000000001
2176,Ryan Jimmo,19,5,0,0,"73""",3.12,2.77,46.0,0.45,28.0,0.0,79.166664
2224,Ryan LaFlare,14,3,0,0,"74""",2.89,1.86,63.0,2.13,44.0,0.2,82.35294
1092,Ryan Madigan,5,3,0,0,,0.0,3.35,47.0,0.0,0.0,0.0,62.5
891,Ryan Roberts,16,10,1,1,,0.0,22.5,45.0,0.0,0.0,0.0,57.14285699999999
968,Ryan Thomas,12,7,0,0,,2.01,4.17,30.0,5.59,33.0,2.2,63.15789399999999
822,Ryo Chonan,20,12,0,0,"70""",2.57,2.25,60.0,0.61,41.0,0.3,62.5
3750,Sabah Homasi,11,8,0,0,"72""",4.98,6.91,47.0,2.8,50.0,0.0,57.894737
201,Sage Northcutt,11,2,0,0,"71""",3.58,1.96,58.0,1.81,34.0,0.6,84.61539
4449,Said Nurmagomedov,12,1,0,0,"70""",4.33,2.13,63.0,1.0,9.0,0.0,92.30769000000001
165,Sam Alvey,33,11,0,1,"75""",3.2,3.25,55.0,0.1,25.0,0.1,73.333336
454,Sam Hoger,10,4,0,0,,1.07,2.25,57.0,1.12,38.0,1.3,71.42857
2071,Sam Sicilia,15,8,0,0,"67""",2.46,3.55,59.0,1.45,43.0,0.9,65.21739000000001
741,Sam Stout,21,12,1,0,"70""",4.17,4.08,57.0,0.63,38.0,0.1,61.764706000000004
606,Sammy Morgan,18,12,0,0,,1.05,3.74,40.0,1.43,20.0,0.5,60.0
893,Samy Schiavo,10,6,0,0,,1.68,2.62,38.0,0.94,50.0,0.9,62.5
2453,Santiago Ponzinibbio,28,3,0,0,"73""",4.27,4.02,64.0,0.54,44.0,0.0,90.32258
3886,Saparbeg Safarov,8,2,0,0,"78""",3.81,6.1,45.0,2.54,28.0,0.0,80.0
2257,Sara McMann,11,5,0,0,"66""",2.37,2.06,47.0,4.67,64.0,0.5,68.75
2770,Sarah Moras,5,5,0,0,"67""",1.85,3.18,44.0,0.95,22.0,0.9,50.0
3538,Scott Askham,14,4,0,0,"75""",3.03,3.52,52.0,0.44,18.0,0.7,77.77778
4177,Scott Holtzman,12,2,0,0,"69""",4.47,3.22,56.0,2.81,59.0,0.3,85.71429
1620,Scott Jorgensen,15,12,0,0,"66""",3.37,3.41,65.0,2.61,45.0,0.7,55.55555699999999
809,Scott Junk,8,3,1,1,,5.13,1.81,45.0,0.0,0.0,0.0,61.53846
648,Scott Smith,17,9,0,1,"70""",1.86,5.94,50.0,0.13,6.0,0.4,62.962963
365,Sean Alvarez,4,3,0,0,,0.89,3.25,47.0,0.0,0.0,0.0,57.14285699999999
1503,Sean McCorkle,13,2,0,0,"81""",0.85,2.48,52.0,2.12,40.0,4.2,86.666664
2633,Sean O'Connell,17,9,0,0,"74""",5.46,6.77,45.0,0.0,0.0,0.5,65.38461
4289,Sean O'Malley,10,0,0,0,"72""",6.75,4.06,66.0,1.31,50.0,1.3,100.0
1595,Sean Pierson,14,6,0,0,"76""",3.84,3.73,64.0,0.39,18.0,0.4,70.0
278,Sean Sherk,36,4,1,0,"67""",2.17,2.71,55.0,4.09,46.0,0.4,87.80488000000001
2514,Sean Soriano,8,3,0,0,"70""",3.15,2.31,52.0,1.27,42.0,0.0,72.72726999999999
2390,Sean Spencer,12,6,0,0,"75""",4.24,4.02,60.0,0.14,33.0,0.0,66.666664
2607,Sean Strickland,20,3,0,0,"76""",4.34,3.62,64.0,1.37,57.0,0.5,86.95652
326,Semmy Schilt,26,14,1,0,,1.2,1.31,53.0,0.0,0.0,1.1,63.414635
3863,Seohee Ham,16,8,0,0,"62""",4.2,5.15,61.0,0.0,0.0,0.2,66.666664
17,Sergio Moraes,14,4,1,0,"72""",2.61,3.26,62.0,1.14,34.0,0.6,73.68421
95,Sergio Pettis,17,4,0,0,"69""",3.6,2.56,65.0,0.91,39.0,0.4,80.95238
1773,Seth Baczynski,18,11,0,0,"74""",3.08,3.14,51.0,0.89,16.0,0.8,62.068966
707,Seth Petruzelli,14,6,0,0,"76""",2.17,2.08,55.0,0.46,50.0,2.3,70.0
1618,Shamar Bailey,12,5,0,0,"75""",1.56,3.91,69.0,1.5,33.0,0.0,70.588234
3531,Shamil Abdurakhimov,19,4,0,0,"76""",2.44,2.24,60.0,1.5,26.0,0.2,82.608696
4327,Shana Dobson,3,2,0,0,"69""",4.46,4.06,63.0,0.66,25.0,0.0,60.0
82,Shane Burgos,11,1,0,0,"75""",6.54,5.47,66.0,0.55,100.0,0.3,91.666664
3524,Shane Campbell,12,6,0,0,"71""",3.99,3.19,55.0,1.36,28.0,0.0,66.666664
917,Shane Carwin,12,2,0,0,"80""",4.38,3.53,53.0,1.42,33.0,0.0,85.71429
2750,Shane Howell,13,9,0,0,"69""",1.27,2.55,42.0,0.0,0.0,0.0,59.090908
1036,Shane Nelson,15,5,0,0,"70""",1.38,2.84,61.0,1.31,18.0,1.6,75.0
1033,Shane Primm,6,5,0,0,,0.83,2.25,62.0,1.78,20.0,0.0,54.54545600000001
1719,Shane Roller,11,7,0,0,"72""",2.04,2.65,60.0,2.46,33.0,1.9,61.11111
4131,Shane Young,12,4,0,0,"72""",4.95,5.07,53.0,1.22,33.0,0.0,75.0
1930,Shane del Rosario,11,2,0,0,"79""",3.93,2.97,54.0,1.2,40.0,2.4,84.61539
958,Shannon Gugerty,14,6,0,0,"71""",1.25,1.88,58.0,2.13,27.0,3.4,70.0
2417,Shawn Jordan,18,7,0,0,"75""",2.87,3.3,47.0,1.97,38.0,0.1,72.0
2835,Shayna Baszler,15,10,0,0,"67""",2.49,6.36,51.0,0.67,18.0,1.3,60.0
2338,Sheila Gaff,10,6,1,0,"62""",1.6,2.89,28.0,0.0,0.0,0.0,58.823530000000005
2628,Sheldon Westcott,10,3,1,0,"71""",2.26,3.73,37.0,3.23,37.0,0.0,71.42857
657,Sherman Pendergarst,11,18,0,1,,1.23,3.08,16.0,4.62,100.0,0.0,36.666668
4143,Sheymon Moraes,11,2,0,0,"72""",2.76,3.06,67.0,0.0,0.0,0.0,84.61539
148,Shinsho Anzai,10,3,0,0,"70""",3.23,3.75,45.0,1.83,16.0,0.0,76.92308
319,Shonie Carter,50,27,7,1,,1.62,2.32,47.0,0.75,66.0,0.0,58.823530000000005
4386,Sijara Eubanks,5,2,0,0,"67""",4.4,2.57,68.0,2.5,62.0,0.0,71.42857
1889,Simeon Thoresen,17,4,1,0,"79""",3.85,3.85,64.0,1.12,40.0,1.7,77.27273000000001
3237,Sirwan Kakai,12,3,0,0,"66""",3.57,4.63,62.0,4.0,42.0,0.0,80.0
3550,Siyar Bahadurzada,24,6,1,0,"73""",3.49,2.22,52.0,1.24,83.0,0.5,77.41936
839,Soa Palelei,22,5,0,0,"81""",2.47,2.68,48.0,2.2,47.0,0.0,81.48148
4410,Song Yadong,13,4,0,1,"67""",3.3,0.77,81.0,1.05,100.0,2.1,72.22222
495,Spencer Fisher,25,9,0,0,"70""",3.17,3.03,64.0,0.67,30.0,0.8,73.52941
4528,Stefan Sekulic,12,3,0,0,"75""",1.47,2.4,57.0,1.0,20.0,0.0,80.0
107,Stefan Struve,32,11,0,0,"84""",3.14,3.92,47.0,0.54,50.0,1.8,74.4186
478,Stephan Bonnar,17,8,0,0,"78""",2.76,3.01,52.0,1.32,40.0,1.0,68.0
1847,Stephen Thompson,14,3,1,0,"75""",3.45,2.51,60.0,0.41,45.0,0.0,77.77778
3655,Steve Bosse,12,2,0,0,"72""",5.99,5.38,50.0,0.92,33.0,0.0,85.71429
967,Steve Bruno,14,5,0,0,,0.96,3.38,36.0,1.94,25.0,0.4,73.68421
668,Steve Byrnes,6,1,0,0,,1.2,2.67,27.0,3.0,60.0,4.0,85.71429
1558,Steve Cantwell,7,6,0,0,"75""",3.63,5.76,55.0,0.65,30.0,0.7,53.846153
3398,Steve Kennedy,22,8,0,0,"71""",2.28,5.52,45.0,2.51,33.0,0.0,73.333336
538,Steve Vigneault,12,6,0,0,,2.19,5.75,44.0,0.0,0.0,0.0,66.666664
1809,Steven Siler,23,13,0,0,"70""",3.21,2.96,54.0,0.47,21.0,1.6,63.88889
758,Stevie Lynch,5,2,0,0,,2.47,7.06,41.0,0.0,0.0,0.0,71.42857
61,Stevie Ray,22,8,0,0,"70""",3.51,2.55,55.0,0.73,55.0,0.7,73.333336
1851,Stipe Miocic,18,3,0,0,"80""",4.76,2.96,62.0,2.38,38.0,0.0,85.71429
4352,Sultan Aliev,14,3,0,0,"74""",1.26,2.35,52.0,1.62,50.0,0.0,82.35294
147,Syuri Kondo,6,1,0,0,"66""",8.81,6.69,70.0,0.0,0.0,0.0,85.71429
183,TJ Dillashaw,17,3,0,0,"67""",5.38,2.94,66.0,1.69,37.0,1.0,85.0
1118,TJ Grant,21,5,0,0,"72""",3.95,3.21,56.0,1.63,43.0,0.6,80.76923000000001
1489,TJ O'Brien,16,5,0,0,,3.77,4.78,57.0,0.94,100.0,0.0,76.190475
1437,TJ Waldburger,16,9,0,0,"75""",2.02,2.39,40.0,3.03,46.0,4.8,64.0
2728,Tae Hyun Bang,18,10,0,0,"71""",2.72,2.07,66.0,0.49,33.0,0.5,64.28571
4134,Tai Tuivasa,10,0,0,0,"75""",5.21,2.92,58.0,0.0,0.0,0.0,100.0
142,Takanori Gomi,35,14,0,1,"70""",3.81,3.52,60.0,1.23,65.0,0.8,70.0
2559,Takenori Sato,17,10,7,1,"71""",0.46,12.92,9.0,0.0,0.0,0.0,48.57143
1561,Takeya Mizugaki,21,11,2,0,"68""",3.37,3.27,57.0,1.46,57.0,0.1,61.764706000000004
4564,Talita Bernardo,6,3,0,0,"68""",2.85,3.65,58.0,2.0,25.0,0.7,66.666664
746,Tamdan McCrory,14,5,0,0,"78""",2.07,1.6,46.0,2.28,50.0,2.5,73.68421
2848,Tateki Matsuda,10,7,0,0,"65""",3.2,3.43,69.0,0.0,0.0,0.0,58.823530000000005
200,Tatiana Suarez,8,0,0,0,"67""",4.75,0.72,42.0,7.5,81.0,0.8,100.0
3522,Tatsuya Kawajiri,35,10,2,0,"69""",2.04,2.01,50.0,3.63,48.0,1.1,74.46809
3228,Taylor Lapilus,11,2,0,0,"73""",3.77,2.0,61.0,0.58,40.0,0.6,84.61539
46,Tecia Torres,10,3,0,0,"60""",4.44,3.11,65.0,0.83,17.0,0.1,76.92308
3280,Teemu Packalen,8,2,0,0,"72""",2.64,3.08,47.0,2.83,27.0,1.9,80.0
57,Terrion Ware,17,9,0,0,"71""",4.02,6.07,50.0,0.5,22.0,0.0,65.38461
727,Terry Etim,15,5,0,0,"73""",2.16,2.53,67.0,0.43,30.0,1.4,75.0
490,Terry Martin,22,9,0,0,"71""",2.68,3.26,53.0,3.01,40.0,0.0,70.96774
26,Teruto Ishihara,11,6,2,0,"69""",3.21,3.5,53.0,0.52,16.0,0.0,57.894737
719,Thales Leites,28,9,0,0,"78""",2.13,2.99,52.0,2.1,27.0,1.1,75.675674
674,Thiago Alves,27,13,0,0,"70""",3.61,3.13,64.0,0.74,68.0,0.3,67.5
1981,Thiago Perpetuo,9,4,1,0,"71""",5.39,3.51,51.0,2.82,50.0,0.0,64.28571
3049,Thiago Santos,19,6,0,0,"76""",4.89,2.04,62.0,0.87,37.0,0.1,76.0
821,Thiago Silva,16,3,0,2,"74""",3.92,2.55,67.0,1.03,47.0,0.7,76.190475
712,Thiago Tavares,24,7,1,0,"68""",2.0,2.31,62.0,3.83,42.0,1.5,75.0
118,Thibault Gouti,12,5,0,0,"72""",3.68,5.64,50.0,1.23,80.0,0.3,70.588234
13,Thomas Almeida,22,3,0,0,"70""",5.66,4.65,64.0,0.0,0.0,0.0,88.0
2799,Tiago Trator,20,6,2,1,"70""",3.69,4.23,59.0,0.63,11.0,0.3,68.965515
1730,Tiequan Zhang,18,4,0,0,"70""",1.23,2.14,51.0,1.95,58.0,3.4,81.818184
411,Tiki Ghosn,10,7,1,0,,2.78,2.94,58.0,0.41,50.0,0.0,55.55555699999999
975,Tim Boetsch,21,12,0,0,"74""",2.94,2.86,56.0,1.56,35.0,0.8,63.636364
1021,Tim Credeur,12,4,0,0,"75""",3.59,3.13,57.0,0.41,100.0,3.3,75.0
1908,Tim Elliott,16,8,1,0,"66""",3.41,2.3,62.0,4.26,65.0,1.4,64.0
2638,Tim Gorman,9,4,0,0,"68""",2.73,5.57,46.0,1.0,9.0,0.0,69.23076999999999
1126,Tim Hague,13,5,0,0,"76""",2.79,4.14,46.0,1.72,33.0,0.9,72.22222
25,Tim Johnson,12,4,0,0,"77""",3.43,3.08,44.0,1.09,24.0,0.0,75.0
2311,Tim Kennedy,18,6,0,0,"74""",2.78,1.84,62.0,2.58,35.0,0.7,75.0
2247,Tim Means,27,10,1,1,"75""",4.71,3.22,63.0,0.66,44.0,0.2,69.23076999999999
420,Tim Sylvia,30,7,0,1,"80""",4.23,2.61,61.0,0.11,100.0,0.1,78.947365
217,Tito Ortiz,17,11,1,0,"74""",2.59,2.88,60.0,2.47,35.0,0.6,58.62069
1416,Todd Brown,15,4,0,1,,2.15,3.85,48.0,0.0,0.0,0.0,75.0
1184,Todd Duffee,9,3,0,0,"79""",5.58,2.61,60.0,0.0,0.0,0.0,75.0
3194,Tom Breese,11,1,0,0,"73""",3.85,2.57,65.0,0.0,0.0,0.3,91.666664
1886,Tom DeBlass,7,2,0,0,"75""",1.5,4.43,37.0,1.0,50.0,0.5,77.77778
154,Tom Duquesnoy,16,2,0,1,"68""",3.83,5.3,62.0,0.42,25.0,0.0,84.210526
1035,Tom Lawlor,10,6,0,1,"74""",2.5,2.41,60.0,2.46,32.0,1.4,58.823530000000005
544,Tom Murphy,8,0,0,0,,2.5,0.17,84.0,7.51,85.0,2.5,100.0
2827,Tom Niinimaki,21,8,1,0,"69""",1.91,2.31,58.0,2.97,46.0,0.5,70.0
2052,Tom Watson,17,9,0,0,"73""",4.01,4.41,50.0,0.15,7.0,0.0,65.38461
790,Tomasz Drwal,19,4,1,0,"76""",3.29,2.26,57.0,3.55,60.0,0.4,79.166664
2027,Tommy Hayden,8,2,0,0,"72""",1.48,2.05,55.0,3.42,33.0,0.0,80.0
830,Tommy Speer,19,5,0,0,"71""",2.56,5.12,35.0,2.02,33.0,0.0,79.166664
